Proteins	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
'AKT2'	1.009051634	0.997922719	1.054091423	0.885153765	0.813943185	1.160703914	1.049716684	1.054091423	1.046810282	1.093535457	1.081474763	1.068065408	1.019597683	0.957935218	0.975355462	0.986916546	1.0453601	1.073260286
'AKTIP'	0.983502074	0.934327347	1.068065408	0.833353207	0.788946841	0.925304428	1.178539408	1.130530567	1.225185332	1.139183377	1.181811547	1.159899655	0.982139595	0.969289817	1.054091423	0.967947027	0.949342121	1.0238469
'AKTS1'	1.039579435	1.044635763	1.021720083	1.218410264	1.336074078	0.946057647	0.829319546	0.936921447	0.949342121	1.194991205	1.17772279	1.264003098	1.110338834	1.171210181	1.292352831	0.991029563	1.096571589	1.140763716
'AL14E'	0.960594864	0.962594443	0.953298545	1.151887642	1.112650121	1.057750964	1.053361036	0.995159722	1.014662547	1.024556823	0.839149637	0.966606097	0.980099415	1.027401439	1.059952783	1.041021598	1.163926534	1.158292806
'AL3A2'	1.010451446	1.033830736	1.057018041	0.917004043	0.856188285	1.034547582	1.073260286	1.029540083	1.039579435	1.016070143	0.971307496	0.983502074	0.995849753	0.997922719	0.909408252	1.009751298	0.953959551	0.955282936
'AL4A1'	0.950659101	0.966606097	0.988970916	0.934975198	0.995849753	0.986916546	0.973329374	1.012554807	1.049716684	1.0453601	1.029540083	0.960594864	0.982139595	1.047536127	0.993781093	1.050444544	1.041021598	0.986916546
'AL9A1'	0.968618189	1.02313747	1.081474763	1.071773463	1.01395948	1.046810282	1.021720083	1.001387256	1.043911927	0.986232704	0.993781093	0.991029563	1.056285625	1.020304659	0.925304428	0.948684315	0.924022572	0.946057647
'ALBU'	0.995159722	0.984184022	1.046810282	1.066585781	1.02313747	0.914465089	0.871154192	1.012554807	0.914465089	0.828744904	0.892546971	0.959929261	0.996540263	0.927873476	0.872362706	0.882091365	0.76154437	0.828170661
'ALDH2'	1.0238469	1.076240125	1.20163605	0.997922719	0.867538687	0.951318276	1.150291893	1.104964485	1.156688184	1.035982764	0.985549337	0.944092419	1.076986376	0.994470169	0.958599438	0.971980988	0.934327347	0.880259014
'ALDOC'	0.978063473	0.965936329	0.957271458	1.076240125	0.965936329	0.956608158	1.000693387	0.971307496	1.033114388	1.00556058	0.982139595	1.086734863	1.014662547	0.953959551	0.908778116	0.988285652	0.901250463	0.934975198
'ALDR'	0.997922719	0.954621014	0.997922719	0.945402117	0.893165852	0.906261938	0.966606097	0.986232704	0.942131274	0.992404375	1.114193651	1.011152081	1.039579435	1.07549439	1.198309021	0.878430468	0.952637998	0.885767519
'ALG1'	1.00695555	0.980779004	1.011152081	0.831622098	0.835087919	0.938871747	1.072516617	0.971980988	1.092020546	0.967947027	0.952637998	0.946057647	0.994470169	0.975355462	0.817902059	0.961260928	0.973329374	0.975355462
'ALKB5'	1.050444544	0.993781093	0.948684315	1.020304659	1.028826708	0.895025071	1.115739322	1.059952783	1.155886707	1.078480432	1.033830736	1.027401439	1.002776436	1	1.091263877	1.008352455	1.086734863	1.068805991
'ALMS1'	0.995159722	1.038139271	0.982139595	0.985549337	1.008352455	1.030968319	0.924663278	0.991716731	0.906890329	0.987600861	0.988285652	0.998614666	0.89564567	1.01395948	1.033830736	1.0238469	1.121166078	1.111108729
'ALPK1'	1.022428531	0.915733686	1.046810282	0.996540263	1.142346247	1.159899655	1.101905116	0.997231251	1.028113827	0.906890329	0.877213549	0.844986384	1.0132569	1.04608494	1.017479692	0.934327347	0.804966138	0.792234811
'ALR'	0.97063447	1.038139271	0.939522749	0.898132373	1.0453601	0.91383145	1.010451446	0.936272247	1.011853201	1.059218335	1.018891197	0.898755127	0.962594443	1.00486382	0.950000383	1.071773463	1.07549439	1.067325338
'ALS2'	1.030253954	0.971980988	1.006257823	0.998614666	0.971307496	0.953298545	0.96996191	0.964598185	0.960594864	1.038859103	1.011853201	0.994470169	1.058484395	1.050444544	0.843815796	0.961260928	0.973329374	1
'AMOL2'	1.039579435	1.131314463	1.096571589	0.961260928	0.961260928	1.028826708	1.00556058	0.933032992	0.929804943	0.994470169	1.076240125	1.051172909	1.021012126	0.956608158	1.077733145	1.279872414	1.418140036	1.371733289
'AMOT'	1.030968319	1.033114388	0.944092419	0.963261894	0.964598185	0.968618189	1.082975046	1.053361036	1.134455485	0.964598185	0.953298545	1.011853201	0.955282936	0.920825697	0.817335328	1.306765254	1.329607108	1.375541818
'AMPB'	0.985549337	0.936921447	0.954621014	0.977385766	0.927230546	1.067325338	0.981459064	0.951977908	1.043188594	0.999307093	1.011853201	1.008352455	1.000693387	1.043911927	0.983502074	0.989656656	0.993781093	1.02313747
'AMPD2'	1.036701101	1.028113827	1.0238469	1.029540083	0.884540435	1.012554807	1.040300267	0.956608158	1.028113827	1.025267238	1.059218335	1.073260286	0.986916546	1.002081605	1.028113827	0.987600861	0.918912883	0.940826108
'AMPL'	1.048989328	1.008352455	0.975355462	1.121943481	1.152686347	0.977385766	0.998614666	0.954621014	0.96727633	1.069547088	1.134455485	1.069547088	1.027401439	1.079228237	1.082975046	1.037419937	1.096571589	1.143138335
'AMPO'	1.015366101	1.021720083	0.909408252	1.00695555	1.0132569	1.187559666	1.054822317	1.062159186	0.988285652	1.140763716	1.092777739	1.064370182	0.976708529	1.0181852	1.198309021	1.019597683	1.235418637	1.226884977
'AMRP'	1.018891197	1.082224645	1	1.00695555	0.973329374	0.96727633	0.988285652	0.943438251	0.968618189	1.008352455	1.051901779	1.057750964	1.059218335	1.074749173	0.984866443	1.081474763	0.97874165	1.084477409
'AMZ2'	1.051901779	1.009751298	0.926588062	1.017479692	1.019597683	1.077733145	0.986232704	1.052631155	0.973329374	1.156688184	1.159095952	1.020304659	1.073260286	1.025978145	1.136816973	1.135242102	1.133669413	1.079228237
'AN32A'	0.956608158	0.991716731	1.009751298	0.934975198	0.8962667	0.982820599	0.980099415	0.914465089	0.991029563	1.0181852	1.04608494	1.00486382	1.0238469	1.016070143	1.07549439	1.016070143	1.043911927	1.069547088
'AN32B'	1.021012126	1.088997015	1.137605228	0.748980467	0.653835674	0.993781093	1.149494848	1.081474763	1.124278924	0.96996191	0.997231251	0.990342872	1.031683179	1.003471749	0.950659101	0.959929261	0.911301281	0.901250463
'AN32E'	0.976031761	1.123499903	1.00486382	1.115739322	1.083725967	0.915099168	1.020304659	0.995159722	0.980779004	0.915733686	0.917004043	0.955945318	0.972654947	0.965267025	1.030968319	0.991029563	1.020304659	1.044635763
'ANAG'	0.989656656	0.969289817	0.964598185	1.107264584	1.144724161	1.02313747	1.095052471	1.00486382	1.076240125	1.0453601	1.041743429	0.901875378	1.115739322	1.128182137	1.265756594	0.975355462	0.963261894	1.025267238
'ANCHR'	1.029540083	1.033114388	0.975355462	1.054091423	0.988285652	0.934975198	1.028113827	1.021012126	1.016774673	1.17772279	1.127400412	1.093535457	1.032398535	1.009051634	1.048989328	1.076240125	1.121166078	1.144724161
'ANK2'	0.938221197	0.985549337	1.092020546	0.732550437	0.61985385	1.012554807	1.252664439	1.235418637	1.286097483	0.889458994	0.940826108	0.941478465	1.055553718	1.076240125	0.821310701	1.011853201	1.018891197	1.009751298
'ANKH1'	1.029540083	0.998614666	0.956608158	0.983502074	1.002081605	0.968618189	0.978063473	0.976031761	0.995159722	0.988970916	0.985549337	0.985549337	1.034547582	1.0238469	1.011853201	1.01395948	1.022428531	1.020304659
'ANKL2'	1.0453601	1.029540083	0.973329374	1.043911927	1.070288698	1.00486382	1.028826708	1.002081605	1.031683179	0.991716731	0.904379378	0.959929261	1.029540083	1.010451446	0.946713631	1.011152081	1.030253954	1.035982764
'ANKZ1'	1.0181852	0.97063447	1.00695555	1.071030823	1.043188594	0.932386486	0.984866443	0.948026965	1.027401439	1.062159186	1.039579435	1.024556823	1.057750964	0.983502074	0.924022572	1.044635763	1.02313747	1.00556058
'ANLN'	1.054091423	1.030253954	0.991029563	1.004167543	0.997922719	1.0132569	0.974004269	0.974679631	0.969289817	1.079228237	0.956608158	0.980099415	1.071773463	1.012554807	1.065846736	0.993092495	1.065846736	1.010451446
'ANM3'	1.002776436	0.948684315	1.062895674	0.982139595	0.993781093	0.984866443	1.133669413	1.101141598	1.147902414	1.224336392	1.07997656	1.151887642	1.033114388	0.984184022	1.077733145	1.017479692	1.057750964	1.003471749
'ANM6'	0.952637998	1.060687741	0.961260928	1.104964485	1.260503392	0.877821798	0.937571096	0.883927531	0.953959551	1.183451022	1.095811766	1.07997656	1.014662547	0.968618189	1.032398535	1.050444544	1.152686347	1.053361036
'ANM9'	1.049716684	1.096571589	0.992404375	1.084477409	1.114966219	1.04608494	1.009751298	0.940826108	1.002776436	0.90000193	0.86934456	0.946057647	0.910669834	1.021720083	1.067325338	0.993781093	0.91383145	0.976708529
'ANO6'	1.068065408	1.015366101	0.961260928	1.046810282	1.0238469	0.987600861	0.977385766	0.905633983	0.922742493	0.965936329	0.925946023	0.984866443	0.940174203	1.00556058	0.880259014	0.96727633	0.966606097	0.953298545
'ANO8'	0.945402117	0.974004269	1.081474763	1.163120042	1.031683179	1.00765376	1.181811547	1.316766922	1.154285418	0.924022572	0.933679945	0.905633983	0.90062598	0.930449658	0.910038824	1.00765376	0.976031761	0.989656656
'ANR10'	1.108032348	1.000693387	0.932386486	1.136816973	0.995159722	1.001387256	1.080725402	1.028826708	0.959264119	1.135242102	1.052631155	1.072516617	1.133669413	0.997922719	1.064370182	0.917004043	0.955282936	1.058484395
'ANR11'	1.016774673	1.012554807	1.021720083	0.991029563	1.028113827	0.940174203	1.016070143	1.069547088	0.953298545	1.176906737	1.347233577	1.107264584	1.016774673	0.955282936	1.132098902	1.081474763	1.260503392	1.202469249
'ANR12'	1.00765376	1.076986376	1	1.152686347	1.021012126	0.957271458	1.116512962	1.063632673	1.050444544	1.07997656	1.085981856	1.054091423	1.002081605	0.982820599	1.073260286	1.003471749	1.202469249	1.139183377
'ANR17'	0.982820599	0.959264119	0.943438251	1.002776436	0.960594864	1.009751298	0.887611337	0.839731493	0.924663278	1.034547582	1.024556823	1.020304659	0.988285652	1.033830736	1.071030823	1.015366101	1.051901779	1.054822317
'ANR27'	1.076240125	1.190856849	1.054091423	1.210833084	1.281647924	1.143138335	0.8362464	0.876605721	0.860352631	1.083725967	1.096571589	1.081474763	0.951318276	1.04608494	0.936921447	1.00695555	1.098092814	1.076240125
'ANR28'	0.989656656	0.985549337	1.027401439	0.953298545	0.937571096	1.014662547	1.044635763	1.016774673	1.054822317	0.990342872	0.974679631	1.036701101	1.038859103	1.020304659	1.016774673	1.000693387	0.997231251	1.008352455
'ANR31'	1.064370182	1.229438867	1.00486382	1.073260286	1.064370182	1.060687741	1.02313747	1.111879158	0.977385766	1.110338834	1.047536127	1.018891197	0.880869374	0.97874165	1.263127262	1.028826708	1.111108729	1.042465761
'ANR39'	1.068805991	0.992404375	0.977385766	0.980099415	0.980099415	0.819604608	1.033114388	0.927873476	1.014662547	1.199971382	1.073260286	1.033114388	1.051901779	1.115739322	0.969289817	0.986232704	0.925946023	0.987600861
'ANR50'	1.012554807	0.997231251	1.015366101	1.022428531	1.001387256	1.043911927	0.963261894	0.966606097	1.054091423	0.992404375	1.031683179	1	0.961927455	0.955282936	0.997231251	1.050444544	1.021012126	1.00556058
'ANR52'	0.973329374	0.982820599	0.965936329	1.044635763	1.073260286	1.032398535	1.046810282	0.993781093	1.054091423	0.889458994	0.806641759	0.921464186	1.011152081	1.010451446	0.830470024	1.029540083	0.976031761	1.040300267
'ANR54'	0.983502074	0.946713631	0.906261938	0.887611337	0.889458994	0.975355462	0.982139595	0.996540263	1.051172909	0.902500727	0.846745312	0.916368645	1.009051634	1.050444544	0.947370071	1.058484395	1.0238469	1.030253954
'ANRA2'	1.151887642	1.306765254	1.310393404	0.857376037	0.645281245	0.893165852	1.00486382	0.880869374	0.737134609	1.2397077	1.35754498	1.163120042	1.046810282	1.015366101	1.067325338	1.04608494	0.778624691	1.011853201
'ANS1A'	0.971980988	0.929804943	0.901875378	1.059218335	1.108032348	0.882091365	0.953298545	0.912565489	0.942131274	0.997922719	1.021720083	1.006257823	1.040300267	1.003471749	1.038859103	0.993781093	1.028113827	1.009051634
'ANXA3'	1.009751298	1.071773463	1.022428531	0.922742493	0.937571096	1.009051634	1.196648963	1.205807828	1.116512962	1.021720083	1.043911927	1.035982764	0.982139595	0.930449658	1.150291893	1.027401439	1.120389214	0.927873476
'ANXA6'	0.979420298	0.96996191	1.131314463	1.101905116	1.074749173	1.036701101	1.071030823	1.053361036	1.072516617	1.048262476	1.056285625	1.0238469	1.028113827	0.983502074	0.968618189	0.979420298	0.969289817	1.022428531
'ANXA7'	1.030968319	1.064370182	1.060687741	1.180992661	1.115739322	0.919550046	0.957935218	0.954621014	0.903752727	1.111879158	1.17609125	1.087488391	1.085981856	0.965267025	1.094293701	0.914465089	0.951977908	0.925304428
'AOAH'	1.043911927	0.999307093	1.025267238	0.946057647	0.930449658	1.156688184	1.052631155	1.019597683	1.029540083	1.122721422	1.02313747	1.016774673	1.032398535	0.953959551	0.963929808	1.053361036	1.085229372	1.052631155
'AOFB'	0.928516852	0.925304428	0.991716731	0.828170661	0.868140228	1.155085785	1.029540083	0.959264119	1.049716684	1.108032348	1.131314463	1.07549439	0.97874165	1.033830736	0.941478465	1.008352455	1.035982764	1.156688184
'AP1G2'	0.87175824	0.891310496	1.076986376	0.693034943	0.638164384	0.839731493	1.035982764	0.975355462	1.057750964	1.020304659	0.998614666	1.025267238	1.0238469	1.017479692	0.943438251	1.037419937	1.015366101	1.0181852
'AP1M1'	0.999307093	1.035264924	0.959929261	1.068065408	0.986916546	0.991716731	0.817902059	0.797192477	0.91383145	0.851453708	0.995159722	0.986916546	1.129747215	0.926588062	1.097331938	0.955282936	0.920825697	1.008352455
'AP1M2'	0.96727633	1.134455485	1.136816973	0.764718139	0.69399636	0.992404375	1.082224645	1.009051634	0.980779004	1.024556823	1.059952783	1.012554807	1.073260286	1.067325338	0.886381699	1.065108203	0.981459064	1.008352455
'AP1S1'	0.986232704	0.993781093	0.990342872	0.888842681	0.849096246	0.974679631	1.078480432	1.0238469	1.050444544	0.890075733	1.018891197	0.994470169	1.024556823	1.014662547	0.97874165	1.016070143	1.0453601	1.030968319
'AP2A1'	0.971980988	1.024556823	0.989656656	0.895025071	0.78024548	0.953298545	1.114966219	1.074004472	1.089752112	1.17609125	1.144724161	1.102669163	1.100378609	1.015366101	0.978063473	0.953298545	0.940826108	0.995849753
'AP2C'	1.046810282	0.991716731	0.999307093	0.866336856	0.863339559	1.006257823	0.96727633	0.931740429	0.987600861	0.898132373	0.811127156	0.962594443	0.984866443	1.00486382	0.925946023	0.977385766	1.028826708	1.003471749
'AP3B1'	0.988970916	1.066585781	1.074004472	1.068805991	1.018891197	0.965267025	1.114966219	1.046810282	1.116512962	1.069547088	0.998614666	1.049716684	1.067325338	1.021720083	1.0181852	1.00765376	1.022428531	1.029540083
'AP3M1'	0.910669834	1.119612889	1.130530567	0.91383145	0.733058379	0.97874165	1.178539408	1.120389214	1.118061851	1.110338834	1.106497353	1.080725402	1.033830736	1.02313747	1.009751298	0.877821798	1.042465761	1.002081605
'AP3S1'	0.969289817	0.980779004	1.115739322	0.874784765	0.89688816	0.957271458	1	1.011152081	1.016774673	0.982139595	0.964598185	1.018891197	1.00765376	1.034547582	0.869947353	1.04608494	1.064370182	1.088997015
'AP4AT'	1.058484395	0.976708529	0.986232704	0.982139595	1.123499903	0.882702996	0.940826108	1.009751298	1.054822317	1.266634254	1.163926534	1.23370717	1.050444544	1.024556823	1.330529041	0.942784536	1.024556823	0.948684315
'AP4B1'	0.767905135	0.898755127	0.950659101	1.195819797	1.156688184	1.068805991	1.068805991	0.983502074	1.036701101	1.140763716	1.124278924	1.114193651	0.939522749	0.999307093	0.943438251	0.976031761	1.00486382	0.983502074
'AP4E1'	0.950000383	1.098092814	0.994470169	1.033830736	0.976031761	0.920825697	1.051172909	1.049716684	1.084477409	0.946057647	0.946713631	0.957935218	0.912565489	0.938871747	0.937571096	1.025978145	0.924663278	0.963929808
'AP4M1'	1.029540083	0.933679945	0.928516852	1.028113827	1.060687741	0.899378312	0.882091365	0.892546971	0.931740429	1.124278924	1.078480432	1.077733145	1.012554807	1.088242442	1.004167543	1.087488391	1.115739322	1.132883885
'APAF'	0.980779004	1.009051634	1.0181852	1.085229372	1.065108203	1.115739322	0.922742493	0.84323111	0.968618189	0.980779004	0.991716731	1.021720083	1.012554807	1.002776436	0.941478465	1.002776436	1.032398535	1.010451446
'APBB1'	0.973329374	1.065108203	0.999307093	0.820741609	0.801069878	0.951977908	0.998614666	0.954621014	0.911301281	0.955945318	1.089752112	1.0132569	0.925304428	0.937571096	0.728499557	0.980099415	0.763658749	0.824733549
'APC1'	1.018891197	1.024556823	1.054822317	1.098092814	1.065846736	0.983502074	0.986232704	0.992404375	0.997922719	0.996540263	0.961927455	0.957271458	0.995159722	0.987600861	1.061423209	0.983502074	0.952637998	0.967947027
'APC5'	1.006257823	0.994470169	1.064370182	0.946713631	0.963261894	0.90312651	1.188383105	1.113421618	1.142346247	0.934327347	0.833353207	0.925304428	0.999307093	0.971980988	0.983502074	1.0132569	1.0132569	1.00486382
'APC7'	1.016070143	1.090507733	1.095811766	1.033830736	1.030968319	0.980779004	0.927230546	0.922742493	0.976708529	1.014662547	0.917004043	0.933679945	1.050444544	1.035982764	1.038139271	0.977385766	0.966606097	0.962594443
'APMAP'	1.016070143	0.989656656	0.979420298	0.965936329	1.025978145	0.939522749	0.96727633	0.869947353	0.951318276	0.923382311	0.987600861	0.939522749	0.973329374	0.97874165	0.86934456	1.008352455	0.962594443	0.969289817
'APT'	1.012554807	0.986916546	0.972654947	1.067325338	1.041021598	1.021012126	0.956608158	0.986916546	1.035982764	1.119612889	0.998614666	1.046810282	1.015366101	1.082975046	1.053361036	1.006257823	1.042465761	1.077733145
'APTX'	1.032398535	1.031683179	1.133669413	0.891310496	0.846158597	0.943438251	1.071030823	1.074004472	1.064370182	1	0.981459064	1.012554807	0.985549337	0.951977908	0.986916546	0.996540263	1.037419937	0.980779004
'AQR'	0.97874165	1.006257823	1.065846736	0.879649076	0.880259014	0.958599438	1.054091423	1.018891197	1.053361036	0.974679631	0.988285652	1.000693387	1.025978145	1.00695555	0.980099415	1	1.00556058	0.999307093
'AR13B'	1.017479692	0.975355462	1.029540083	1.219255094	1.188383105	1.011853201	1.0181852	0.936921447	0.939522749	0.926588062	0.927873476	0.948026965	0.799960128	0.986916546	1.142346247	0.863938187	0.773246337	0.753145233
'AR2BP'	1.027401439	0.890692901	0.864537231	1.270150983	1.196648963	0.885767519	1	0.944747041	0.97874165	0.868742185	1.024556823	0.920187651	0.972654947	0.933032992	0.991716731	0.953298545	0.948684315	1.054822317
'AR6P6'	0.986232704	0.944092419	0.904379378	1.161508732	1.120389214	1.113421618	1.032398535	1.101141598	1.07549439	0.897510051	0.909408252	0.8962667	1.011853201	1.081474763	1.018891197	1.051172909	1.129747215	1.158292806
'ARAF'	1.036701101	1.002776436	1.054822317	0.955945318	0.880259014	0.906261938	1.020304659	0.960594864	0.962594443	1.021720083	0.999307093	0.963261894	0.984866443	1.051172909	1.059952783	1.084477409	1.194991205	1.121166078
'ARAP1'	0.989656656	0.969289817	1.00695555	1.048262476	1.017479692	1.029540083	1.024556823	1.041021598	1.077733145	1.020304659	1.085229372	1.008352455	1.034547582	1.039579435	1.082975046	1.044635763	1.085981856	1.093535457
'ARAP2'	0.915733686	0.983502074	1.165541198	0.76950361	0.696888619	0.925946023	1.094293701	1.089752112	1.129747215	1.260503392	1.140763716	1.094293701	1.112650121	1.094293701	1.142346247	1.031683179	1.212512819	1.165541198
'ARBK1'	1.074004472	0.953959551	0.972654947	1	1.080725402	0.969289817	0.968618189	0.91383145	0.965267025	1.012554807	0.978063473	1.004167543	1.037419937	1.021012126	1.065846736	0.985549337	1.00486382	1.028113827
'ARC1B'	0.992404375	1.135242102	1.032398535	0.904379378	0.76418826	1.008352455	1.118061851	1.098092814	0.980099415	1.086734863	1.271913007	1.084477409	1.048989328	0.860949188	0.963929808	0.817335328	0.775393206	0.736623843
